id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews
47440929,Penthouz 1200SQF W&D 2bd 2.5ba 350SQF Terrace 5197,15121656063,unconfirmed,Jeremy & Laura,Manhattan,West Village,40.73134,-74.00215,United States,US,1,strict,Entire home/apt,2022,"$1,048 ",$210 ,30,0
27484121,Brand New Hamilton Heights Apartment,70368264469,unconfirmed,Maureen,Manhattan,Harlem,40.82806,-73.94537,United States,US,1,moderate,Private room,2006,$756 ,$151 ,20,0
12658732,Private Studio Apartment in a Historic Brownstone,68143694268,unconfirmed,Jacob,Manhattan,Harlem,40.80842,-73.95568,United States,US,1,strict,Private room,2004,$497 ,$99 ,1,132
50494044,"Sunny, 1 Bedroom in Bedstuy, Brooklyn",54653581209,unconfirmed,Daisy,Brooklyn,Bedford-Stuyvesant,40.68434,-73.95399,United States,US,0,flexible,Entire home/apt,2005,$160 ,$32 ,7,1
22995579,Spacious 2 person shared room high near subway,32431635968,verified,Sergey,Brooklyn,Bushwick,40.69028,-73.90563,United States,US,1,moderate,Shared room,2017,"$1,065 ",$213 ,30,0
12392524,"Не дорогая комната в Нью-Йорке, в Бруклине",38708633541,unconfirmed,Ella,Brooklyn,Coney Island,40.57751,-73.98521,United States,US,0,flexible,Shared room,2022,$662 ,$132 ,2,1
14544837,Spacious West Harlem Studio!,57189255599,verified,Anne,Manhattan,Harlem,40.82411,-73.9509,United States,US,0,flexible,Entire home/apt,2015,$418 ,$84 ,2,2
15905704,"Spacious Duplex Loft Apt, Dtwn Bklyn, Near TRAINS",17884902446,unconfirmed,Kay,Brooklyn,Boerum Hill,40.68497,-73.97986,United States,US,1,strict,Entire home/apt,2003,$705 ,$141 ,3,45
22519496,Lower East Side Tenement Get Away,15265284310,unconfirmed,Brett,Manhattan,Lower East Side,40.71357,-73.98553,United States,US,0,moderate,Private room,2005,$637 ,$127 ,6,1
48465446,East Village Business and Leisure,17930770381,unconfirmed,Reah,Manhattan,East Village,40.72669,-73.98792,United States,US,0,moderate,Entire home/apt,2004,$574 ,$115 ,3,35
33029213,Cozy Private Room w/ 1 Queen Bed， Close to NYP,3092589848,verified,Shirley,Queens,Flushing,40.74981,-73.82785,United States,US,1,flexible,Private room,2020,$932 ,$186 ,14,123
18646216,nyc studio apartment,97102027834,unconfirmed,Julie,Queens,Sunnyside,40.74548,-73.91833,United States,US,0,strict,Entire home/apt,2014,"$1,023 ",$205 ,5,0
46729015,Bushwick Reading Room,49910837382,verified,Armando,Brooklyn,Bushwick,40.70141,-73.92368,United States,US,0,strict,Private room,2022,$992 ,$198 ,1,9
53293652,Spacious Bedroom in Unique Williamsburg,8969304988,unconfirmed,Alessandra,Brooklyn,Williamsburg,40.71246,-73.96084,United States,US,1,moderate,Private room,2021,$732 ,$146 ,3,50
34930782,"Cloud Suite w/ Qn Bed, Huge Patio, Gym, Laundry",153933326,verified,Manuel,Brooklyn,Bedford-Stuyvesant,40.68869,-73.93267,United States,US,0,moderate,Private room,2006,$188 ,$38 ,1,2
25440059,Cozy lil room in the coolest Brooklyn neighborhood,83824704517,unconfirmed,María Gabriela,Brooklyn,Bushwick,40.69026,-73.90689,United States,US,0,moderate,Private room,2013,$483 ,$97 ,4,0
49220992,Marabou,52883535663,unconfirmed,Christian,Brooklyn,Crown Heights,40.67431,-73.95399,United States,US,0,moderate,Private room,2015,$554 ,$111 ,30,19
56149596,"Beautiful & centrally located, big 1 bedroom apt.",22353180743,unconfirmed,Michelle,Manhattan,Midtown,40.74665,-73.98042,United States,US,0,strict,Entire home/apt,2018,$376 ,$75 ,2,11
26927955,"Upper West, cozy and clean appartment",62177638613,unconfirmed,Kasia,Manhattan,Washington Heights,40.85681,-73.92655,United States,US,1,flexible,Private room,2004,$735 ,$147 ,1,0
50814930,"Cozy Room - 17mins to Manhattan. Close to LGA, JFK",19649064704,verified,Jessica,Queens,Elmhurst,40.74012,-73.88917,United States,US,0,strict,Private room,2012,$382 ,$76 ,1,9
33748308,"QUIET, SPACIOUS, COMFORTABLE, & GREAT LOCATION",96388627706,verified,Manon,Brooklyn,Kensington,40.6465,-73.97959,United States,US,1,flexible,Private room,2004,"$1,045 ",$209 ,3,55
3594937,Luxurious Brownstone Parlour,7895795454,unconfirmed,Robert,Manhattan,Gramercy,40.73548,-73.98896,United States,US,1,flexible,Entire home/apt,2010,$202 ,$40 ,5,30
15484299,"Clean, bright room Williamsburg  near L and JMZ .",8362426312,unconfirmed,Alex,Brooklyn,Williamsburg,40.71229,-73.95782,United States,US,1,flexible,Private room,2003,$920 ,$184 ,1,0
18788158,"100% Private & A/C!
Bathroom + 1 Bedroom JFK & LGA",2792070518,unconfirmed,Karan,Queens,South Ozone Park,40.67425,-73.82018,United States,US,1,flexible,Private room,2005,$659 ,$132 ,1,78
17258839,Bright private bedroom w/queen bed and parking,68930578338,unconfirmed,Xing,Queens,Forest Hills,40.72616,-73.84328,United States,US,1,strict,Private room,2018,$497 ,$99 ,1,15
41590415,"Room in the heart of Williamsburg, Brooklyn",54035651068,verified,Michael,Brooklyn,Williamsburg,40.71876,-73.94341,United States,US,1,strict,Private room,2009,$193 ,$39 ,1,0
18793681,Large bedroom in 2BDR apt. in the East Village,80421593299,unconfirmed,Marie,Manhattan,East Village,40.72787,-73.98844,United States,US,1,strict,Private room,2009,$607 ,$121 ,3,0
7959764,"UWS, Big Private Room, CP + Metro!",30146626295,verified,M,Manhattan,Upper West Side,40.79499,-73.96631,United States,US,1,flexible,Private room,2020,$849 ,$170 ,1,0
17947557,*Prime East Village* Quiet & Spacious 2BR Flat,91709200896,verified,Andy,Manhattan,East Village,40.73114,-73.98869,United States,US,1,moderate,Entire home/apt,2003,$242 ,$48 ,5,44
21515415,"Premier room in UWS NYC, Columbia, Central Park",94103698288,unconfirmed,Alvin,Manhattan,Morningside Heights,40.80392,-73.96556,United States,US,0,strict,Private room,2016,$900 ,$180 ,1,52
27054984,Cozy Private Room in Brooklyn!,19310276003,verified,Luanny,Brooklyn,Sunset Park,40.64699,-74.0156,United States,US,1,strict,Private room,2021,$470 ,$94 ,1,0
41032040,Airy 1500 sq ft Exposed Brick Apt,94886255555,unconfirmed,Philip,Brooklyn,Fort Greene,40.69262,-73.97245,United States,US,0,flexible,Entire home/apt,2020,$592 ,$118 ,3,2
45404599,nice /clean env.10 mins from JFK with free parking,76826213612,verified,Joseph,Queens,Cambria Heights,40.68722,-73.73254,United States,US,0,strict,Private room,2003,$350 ,$70 ,5,23
47725364,Sunny loft in Brooklyn,82431513451,verified,Lisa,Brooklyn,Bedford-Stuyvesant,40.69144,-73.95891,United States,US,0,flexible,Private room,2014,$678 ,$136 ,1,0
11611019,Bushwick Bedroom (Available Daily Again),7344484226,verified,Jasmine,Brooklyn,Bushwick,40.69804,-73.92816,United States,US,0,moderate,Private room,2016,"$1,052 ",$210 ,1,45
3067490,Spacious Duplex Apt in Brooklyn,87865361860,verified,Danni,Brooklyn,Bedford-Stuyvesant,40.68835,-73.95568,United States,US,1,flexible,Private room,2007,$967 ,$193 ,3,10
26358534,SPACIOUS 1 BED AMAZING VIEW,79752477788,unconfirmed,Adam,Manhattan,Murray Hill,40.7442,-73.97176,United States,US,1,moderate,Entire home/apt,2010,$857 ,$171 ,30,0
3424276,Near Times Square and Hell's Kitchen,87273707808,unconfirmed,Claude,Manhattan,Hell's Kitchen,40.75971,-73.98979,United States,US,1,strict,Private room,2011,"$1,185 ",$237 ,1,365
24904880,Private room in loft (check out my pictures)!!!!,69345344498,unconfirmed,Marilyn,Brooklyn,Bushwick,40.70044,-73.92503,United States,US,0,strict,Private room,2022,$921 ,$184 ,2,5
35557090,Modern Private ROOM,3638560773,unconfirmed,Kristina,Brooklyn,Kensington,40.63348,-73.97461,United States,US,0,moderate,Private room,2015,$262 ,$52 ,30,3
36475565,"Bright, Spacious 1 Bed Flat on Brooklyn Waterfront",55534250768,verified,Francisco,Brooklyn,Williamsburg,40.71857,-73.96326,United States,US,0,strict,Entire home/apt,2022,$867 ,$173 ,7,5
34211687,Luxury Renovated 2 BR with W/D By Central Park,73009205525,unconfirmed,Avi,Manhattan,Upper West Side,40.79446,-73.96612,United States,US,1,flexible,Entire home/apt,2017,$107 ,$21 ,30,1
44742391,Cute and Sunny Soho Room,43152696553,verified,Zoe,Manhattan,Nolita,40.72263,-73.99622,United States,US,1,moderate,Private room,2019,$68 ,$14 ,1,8
41437981,Manhattan Studio Apt Queen bed & Sofabed loveseat,93650967984,verified,Jenny,Manhattan,Harlem,40.81809,-73.94168,United States,US,0,strict,Entire home/apt,2018,$235 ,$47 ,2,37
54703674,LUXURY & DESIGNER 1BR IN HELL'S KITCHEN,91685371536,verified,Pranjal,Manhattan,Hell's Kitchen,40.76194,-73.99824,United States,US,0,flexible,Entire home/apt,2013,$880 ,$176 ,30,0
17805064,Cool apartment in Brooklyn with free cinema & gym,7825155220,unconfirmed,Jermaine,Brooklyn,Bedford-Stuyvesant,40.69167,-73.95381,United States,US,0,flexible,Private room,2006,"$1,142 ",$228 ,2,6
13584939,Super Spacious 2 bedroom apt in Midtown West,92080877892,unconfirmed,Jeniffer,Manhattan,Hell's Kitchen,40.76442,-73.99458,United States,US,1,moderate,Entire home/apt,2015,"$1,164 ",$233 ,30,1
42426598,Bedroom in Prime Bushwick,91089672677,unconfirmed,Elena,Brooklyn,Bushwick,40.70235,-73.92892,United States,US,0,flexible,Private room,2013,$453 ,$91 ,3,1
42747484,KEW GARDEN HILLS BEST.,19829718232,unconfirmed,Jc,Queens,Flushing,40.7384,-73.83052,United States,US,1,moderate,Entire home/apt,2011,$213 ,$43 ,30,0
15711847,Charming Greenpoint Apartment. Clean!!!!,67664942685,unconfirmed,Scott,Brooklyn,Greenpoint,40.724,-73.95202,United States,US,0,moderate,Entire home/apt,2015,$507 ,$101 ,1,18
42315033,Apartment 2,62343611840,verified,Joyce,Manhattan,Harlem,40.80299,-73.95443,United States,US,0,strict,Entire home/apt,2022,$605 ,$121 ,2,15
38754907,Elegant Brooklyn Studio in Luxury Amenity Building,76241261814,verified,Jacqueline,Brooklyn,Windsor Terrace,40.64931,-73.9733,United States,US,0,flexible,Entire home/apt,2016,"$1,179 ",$236 ,3,12
35623918,"Spacious studio by the LIRR, Q3-Q85 to JFK, trains",96115258566,unconfirmed,Mamadou,Queens,Jamaica,40.67761,-73.76363,United States,US,1,strict,Entire home/apt,2016,"$1,058 ",$212 ,30,24
26050903,Sleep comfort,11870314775,unconfirmed,John,Brooklyn,East New York,40.66646,-73.8734,United States,US,0,moderate,Private room,2013,$433 ,$87 ,3,1
30115831,(1)Comfy Home Away From Home/Multiple rooms!!,2553532653,unconfirmed,Pamela,Brooklyn,Bedford-Stuyvesant,40.68956,-73.95535,United States,US,0,strict,Private room,2021,$328 ,$66 ,1,190
23181704,Cozy bedroom next to Columbia University,50088334606,unconfirmed,Maria,Manhattan,Morningside Heights,40.80998,-73.959,United States,US,1,flexible,Private room,2013,"$1,035 ",$207 ,1,1
31313769,Modern SOHO studio- With Washer/Dryer,25935911962,verified,Nathan,Manhattan,SoHo,40.72722,-74.00205,United States,US,0,strict,Entire home/apt,2019,$108 ,$22 ,60,1
25831087,Are You Ready for Central Park State of Mind?,92514759645,verified,Park Lane,Manhattan,Midtown,40.76393,-73.9758,United States,US,0,moderate,Private room,2009,$226 ,$45 ,1,0
37507814,Splendid NYC studio apartment,33645372055,verified,Stanley,Manhattan,Murray Hill,40.75033,-73.97603,United States,US,1,flexible,Entire home/apt,2005,$982 ,$196 ,30,1
37521069,"✨Clean✨ Elevator,  Parks, Metro, Chill Roomate 🌳🚊🌆",13502068891,verified,Jeff,Manhattan,Harlem,40.8027,-73.9575,United States,US,0,moderate,Private room,2005,"$1,011 ",$202 ,6,9
22255497,"Bright, Beautiful Bed-Stuy Brooklyn 2 Bedroom",64002421343,verified,Jillian,Brooklyn,Bedford-Stuyvesant,40.68243,-73.95697,United States,US,0,moderate,Entire home/apt,2015,"$1,129 ",$226 ,2,2
9882320,"6BR, 4 Full Bath Duplex with Washer & Dryer",832898699,verified,Lucy,Brooklyn,Crown Heights,40.66629,-73.93073,United States,US,0,moderate,Entire home/apt,2004,"$1,188 ",$238 ,3,33
38483176,Cosy Bed-Stuy room 25 mins from Manhattan,12671332254,unconfirmed,Mikaela,Brooklyn,Bedford-Stuyvesant,40.68621,-73.92027,United States,US,1,strict,Private room,2018,$86 ,$17 ,3,3
11776157,New York City best 5 stars professional rooms.,3806798658,verified,Barry,Bronx,Pelham Gardens,40.86663,-73.84139,United States,US,1,strict,Private room,2021,$837 ,$167 ,1,117
16881066,A birdcage on the Upper West Side,54765706170,verified,Aissa,Manhattan,Upper West Side,40.79641,-73.97088,United States,US,1,strict,Entire home/apt,2016,$300 ,$60 ,3,5
1307863,Ideal Brooklyn Brownstone Apartment,90004732073,verified,Alissa,Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113,United States,US,1,moderate,Entire home/apt,2022,$644 ,$129 ,3,123
39197299,Share in NYC's trendy East Village,60239833823,verified,Chris,Manhattan,East Village,40.73216,-73.98678,United States,US,0,flexible,Private room,2004,$909 ,$182 ,5,153
38462740,Townhouse with  private bathroom and lush backyard,60640732223,unconfirmed,Jeffery,Brooklyn,Crown Heights,40.67249,-73.92292,United States,US,1,strict,Private room,2004,"$1,088 ",,3,19
42149895,Furnished apartment United nation! Doorman 5243,11035520963,unconfirmed,Jeremy & Laura,Manhattan,Midtown,40.75619,-73.9654,United States,US,1,moderate,Entire home/apt,2020,$656 ,$131 ,30,0
49699284,COZY ROOM in a beautiful Bushwick apartment,51725193506,unconfirmed,Ben,Brooklyn,Bushwick,40.69467,-73.93113,United States,US,0,flexible,Private room,2008,$547 ,$109 ,3,97
29150410,Brownstone villa,20570589788,unconfirmed,Maranatha,Brooklyn,Flatbush,40.64055,-73.95288,United States,US,1,flexible,Entire home/apt,2012,$288 ,$58 ,1,94
52025572,"Designer 1 Bedroom - Williamsburg, Brooklyn",56433050790,verified,Liliya,Brooklyn,Williamsburg,40.71197,-73.95804,United States,US,0,moderate,Entire home/apt,2008,$210 ,$42 ,4,5
55187489,Chic entire downstairs in 3br duplex,26665575912,verified,Sara,Queens,Ridgewood,40.70576,-73.91129,United States,US,1,strict,Private room,2011,$488 ,$98 ,3,3
55738132,Astoria escape,27283578340,verified,Pete,Queens,Long Island City,40.75771,-73.93143,United States,US,0,strict,Private room,2013,"$1,097 ",$219 ,2,6
45455963,"One bedroom, spacious in 3 bedrooms 2 baths",17910065003,verified,Andrea,Queens,Kew Gardens Hills,40.7224,-73.81039,United States,US,0,flexible,Private room,2019,$591 ,$118 ,6,3
42058766,Quiet Upper Manhattan Apt - Whole Apt Not Shared!!,67269194514,unconfirmed,Evie,Manhattan,Washington Heights,40.85326,-73.93813,United States,US,1,flexible,Entire home/apt,2010,$513 ,$103 ,3,0
51406996,*WINTER DISCOUNT WILLIAMSBURG CHIC W/PRIVATE PATIO,17315509596,verified,Alison,Brooklyn,Williamsburg,40.71722,-73.95477,United States,US,0,strict,Entire home/apt,2014,$200 ,$40 ,3,66
29502778,Equisite 1BR Loft in West Village,60268020986,verified,Dino,Manhattan,West Village,40.73327,-74.0096,United States,US,0,moderate,Entire home/apt,2013,$557 ,$111 ,30,2
55968994,Beautiful room in Sunset Park,83527530663,verified,Kirstie,Brooklyn,Sunset Park,40.65209,-74.01136,United States,US,1,flexible,Private room,2007,$702 ,$140 ,1,10
34771167,Private bedroom~close to all~tons of parking!,89608711321,unconfirmed,Dee,Queens,Fresh Meadows,40.75096,-73.78733,United States,US,1,moderate,Private room,2011,$393 ,$79 ,18,6
15668215,"Cozy, charming and clean bedroom in Manhattan.",27391263942,unconfirmed,Bel And Camila,Manhattan,East Harlem,40.79803,-73.93648,United States,US,1,moderate,Private room,2012,$133 ,$27 ,1,35
21754009,The heart of Queens !!,43630264894,unconfirmed,Marie,Queens,Woodside,40.7415,-73.89249,United States,US,0,strict,Private room,2022,$383 ,$77 ,1,0
24048815,Lola's Casa,8056168558,verified,Lola,Bronx,Westchester Square,40.83619,-73.84916,United States,US,1,moderate,Private room,2006,$198 ,$40 ,4,1
24064279,SPACIOUS & COMFY 3 BDROM/2 BATH APT CLOSE 2 SUBWAY,43564324564,verified,Billie,Manhattan,Harlem,40.8242,-73.95106,United States,US,0,flexible,Entire home/apt,2008,"$1,195 ",$239 ,30,0
56745527,Spacious bedroom,32656153977,unconfirmed,Sheila,Bronx,Schuylerville,40.83248,-73.83203,United States,US,1,flexible,Private room,2008,$598 ,$120 ,4,43
2066723,LUXURY APT w PRIVATE GARDEN NYC UES,9761902329,verified,Gregory,Manhattan,Upper East Side,40.76714,-73.95922,United States,US,0,flexible,Entire home/apt,2021,$160 ,$32 ,1,187
29909270,Serene in Sunset,15144444750,unconfirmed,Dan,Brooklyn,Sunset Park,40.64542,-74.00828,United States,US,0,strict,Entire home/apt,2015,"$1,135 ",$227 ,2,174
35118012,Modern room for sublet,90338046347,unconfirmed,Gerald,Bronx,Norwood,40.87303,-73.88001,United States,US,0,moderate,Private room,2013,$87 ,$17 ,1,10
53459895,East Village gem,91372833721,unconfirmed,Ola,Manhattan,East Village,40.72458,-73.98822,United States,US,1,strict,Entire home/apt,2016,$290 ,$58 ,5,3
7363280,BRKLYN - Comfy & Chic private space,86260160720,unconfirmed,Emmanoele,Brooklyn,Prospect-Lefferts Gardens,40.6583,-73.95405,United States,US,0,strict,Private room,2009,"$1,119 ",$224 ,2,57
23948296,Bright 1b on quiet Williamsburg street,34188448290,verified,Alison,Brooklyn,Williamsburg,40.71177,-73.96464,United States,US,0,moderate,Entire home/apt,2006,$754 ,$151 ,3,4
43087148,Cozy Duplex Studio in Manhattan,80961326095,verified,Dalibel,Manhattan,Kips Bay,40.7401,-73.98123,United States,US,1,flexible,Entire home/apt,2014,$972 ,$194 ,2,9
18827923,Spacious 2 bedroom Williamsburg Apartment,33904156392,unconfirmed,Teon,Brooklyn,Williamsburg,40.71024,-73.94933,United States,US,0,moderate,Entire home/apt,2014,"$1,148 ",$230 ,3,9
9161016,Luxury STUDIO * PVT Entrance * WOW,63322876909,unconfirmed,Nissim,Manhattan,Upper East Side,40.77654,-73.94904,United States,US,0,moderate,Entire home/apt,2007,$406 ,$81 ,1,141
22773554,Cozy Brooklyn Brownstone w/ Huge Private Backyard,25062340026,verified,Zach,Brooklyn,Bedford-Stuyvesant,40.68361,-73.91372,United States,US,0,flexible,Private room,2022,$821 ,$164 ,30,0
33731186,Cozy private bedroom near Yankee Stadium.,26727094663,verified,Nayary,Bronx,Highbridge,40.83738,-73.92374,United States,US,1,moderate,Private room,2008,$365 ,$73 ,1,3
5342414,Large private bdrm in S. Park Slope,59204243831,unconfirmed,Sehrish,Brooklyn,Sunset Park,40.66343,-73.99324,United States,US,1,flexible,Private room,2006,$200 ,$40 ,4,1
15624583,Designer 1BR with Patio & FiOS! #10257,34111403386,unconfirmed,Harrison,Brooklyn,Williamsburg,40.7173,-73.96199,United States,US,1,flexible,Entire home/apt,2010,$904 ,$181 ,7,3
28781474,Superior Studio with Balcony,58169732747,unconfirmed,Bassam,Brooklyn,Bay Ridge,40.63339,-74.0182,United States,US,1,flexible,Entire home/apt,2014,"$1,014 ",$203 ,2,130
49027135,"Live/Work Artist Loft in Ridgewood , Queens NYC",1269325444,unconfirmed,Brian,Queens,Ridgewood,40.70087,-73.90571,United States,US,1,moderate,Private room,2020,"$1,069 ",$214 ,1,0
44434760,"19th Cent. Brooklyn Hts, Moments from Manhattan",55764467051,unconfirmed,Stephen,Brooklyn,Brooklyn Heights,40.69754,-73.99298,United States,US,1,moderate,Entire home/apt,2019,$481 ,$96 ,4,48
5642313,Huge Bright Room in Williamsburg,11404192404,verified,Luca,Brooklyn,Williamsburg,40.71532,-73.9442,United States,US,0,flexible,Private room,2011,$438 ,$88 ,1,0
29011231,Williamsburg Penthouse Hideaway,28338699286,unconfirmed,Martin,Brooklyn,Williamsburg,40.71165,-73.95236,United States,US,1,flexible,Private room,2013,$758 ,$152 ,1,638
39128262,Spacious Private Room at the Heart of Manhattan,76230688937,verified,Helen,Manhattan,Hell's Kitchen,40.76745,-73.98694,United States,US,1,strict,Private room,2011,$797 ,$159 ,1,27
